,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
宜春市,96190.0,124276.0,172186.0,232488.0,272011.0,284899.0,297787.0,1076793.5,1855800.0,2040740.0,2214287.0,2494974.0,2895167.0,3722066.0,4397203.0,5088563.0,6150000.0,7002430.0,8700005.0,10779820.0,12476000.0,13870708.0,15229911.0,16210204.0,17819520.0,19814032.0,21808544.0,26880000.0
宝鸡市,764455.0,1009042.0,983674.0,1265307.0,1501453.0,1683080.0,1683080.0,1827659.0,2031250.0,1950801.0,2181500.0,2611200.0,3202970.0,4157900.0,4769300.0,5817500.0,7140700.0,8065640.0,9760900.0,11757520.0,13743280.0,15459100.0,16429000.0,17876280.0,19321400.0,20986500.0,22651600.0,22240000.0
宣城市,,,,,,,,,1604387.0,1689098.0,1825966.0,2031763.0,2356600.0,2515300.0,2878800.0,3326478.0,4116100.0,4327700.0,5257000.0,6714000.0,7574700.0,8428049.0,9176300.0,9714569.0,10578243.0,11875145.0,13172047.0,15610000.0
宿州市,50106.0,158392.0,332000.0,558012.0,651893.0,1872000.0,1872000.0,1975034.0,1780388.0,1932239.0,2074129.0,2199287.0,2791206.0,3129800.0,3590100.0,4242700.0,5111031.0,5406000.0,6505700.0,8024267.0,9149528.0,10143289.0,11405288.0,12358259.0,13518116.0,14910166.5,16302217.0,19790000.0
宿迁市,,,,1248807.0,1446946.0,1654626.0,1654626.0,1820013.0,2006512.0,2231631.0,2470292.0,2781900.0,3355900.0,3759300.0,4542000.0,5420000.0,6550600.0,8268532.0,10640900.0,13208278.0,15220300.0,17062756.0,19306800.0,21261900.0,23511200.0,25509200.0,27507200.0,30990000.0
山南市,,,,,,,,,,,,,,,,,,,,,,,,,,,1643200.0,1870000.0
岳阳市,1028478.0,1401607.0,1504208.0,2457283.0,2795623.0,3064420.0,3064420.0,3312443.0,3640400.0,4069650.0,4520156.0,4951877.0,5903086.0,6348661.0,7334020.0,9158376.0,11057360.0,12721499.0,15393576.0,18994920.0,21999170.0,24355050.0,26693384.0,28862800.0,31008720.0,32559394.0,34110068.0,37800000.0
崇左市,,,,,,,,,,,1015266.0,1064853.0,1287343.0,1511295.0,1940282.0,2318725.0,2648005.0,3043555.0,3923691.0,4918478.0,5305064.0,5846288.0,6497236.0,6828231.0,7662005.0,8913460.5,10164916.0,7600000.0
巴中市,,43411.0,139500.0,248578.0,277622.0,292612.5,307603.0,573850.0,840097.0,864925.0,956326.0,1082321.0,1246570.0,1290055.0,1460812.0,1761156.0,2137624.0,2383161.0,2809074.0,3433939.0,3904003.0,4159422.0,4566596.0,5013438.0,5446605.0,5952723.5,6458842.0,7540000.0
巴彦淖尔市,,,,,,,,,,,,1513733.0,1894893.0,2170292.0,2782323.0,3551474.0,4390600.0,5098658.0,6033292.0,7184502.0,8133300.0,8348900.0,8674600.0,8874300.0,9153800.0,8642550.0,8131300.0,8750000.0
常州市,3322598.0,4956389.0,3149332.0,4311541.0,4701069.0,5045974.0,5045974.0,5387217.0,6006573.0,6729008.0,7606035.0,9014200.0,11006100.0,13033600.0,15694600.0,18812800.0,22022300.0,25199300.0,30448900.0,35809857.0,39698700.0,43609347.0,49018700.0,52731500.0,57738600.0,64120650.0,70502700.0,74010000.0
常德市,685784.0,839080.0,1710248.0,2691415.0,2831623.0,3036528.0,3036528.0,3193840.0,3497961.0,3985929.0,4432084.0,4865833.0,5833656.0,6341680.0,7238368.0,8640845.0,10496975.0,12392306.0,14915686.0,18111879.0,20385039.0,22649358.0,25141545.0,27090169.0,29538202.0,31740116.0,33942030.0,
平凉市,33836.0,43195.0,101295.0,142000.0,159592.0,168742.5,177893.0,,,,727784.0,806051.0,963426.0,1109677.0,1255928.0,1478204.0,1750618.0,1956563.0,2318873.0,2761872.0,3245086.0,3410775.0,3505533.0,3476994.0,3673000.0,3812325.5,3951651.0,4570000.0
平顶山市,792384.0,1065929.0,1499398.0,2371639.0,2257818.0,2390078.0,2390078.0,2494817.0,2715029.0,2953438.0,3215130.0,3656628.0,4698229.0,5609931.0,6754105.0,8211632.0,10677008.0,11278100.0,13108394.0,14846148.0,14957963.0,15568788.0,16371717.0,17057781.0,18251414.0,19801823.0,21352232.0,23730000.0
广元市,191385.0,262930.0,631357.0,813868.0,854992.0,845057.0,845057.0,849752.0,862872.0,878912.0,940993.0,1040781.0,1274716.0,1451893.0,1664814.0,2084596.0,2335589.0,2704803.0,3218678.0,4035362.0,4686575.0,5187500.0,5661920.0,6054300.0,6600100.0,7309300.0,8018500.0,9420000.0
广安市,,,,,,1170911.0,1170911.0,1169266.0,1264707.0,1385407.0,1544405.0,1763470.0,2175811.0,2463199.0,2811095.0,3388327.0,4049030.0,4503368.0,5372243.0,6598977.0,7522228.0,8351436.0,9196124.0,10056146.0,10786241.0,11644331.5,12502422.0,12500000.0
广州市,7143664.0,10025262.0,9761829.0,14449358.0,16462567.0,18416052.0,18416052.0,20567383.0,23759129.0,26857574.0,30014760.0,34968787.0,41158077.0,51542283.0,60738277.0,71091814.0,82158151.0,91382135.0,107482828.0,124234390.0,135512072.0,154201434.0,167068719.0,181004136.0,195474420.0,212033945.5,228593471.0,236290000.0
庆阳市,,,,,,,,,,,801400.0,896916.0,1083062.0,1438181.0,1715456.0,2008175.0,2484991.0,3022211.0,3576095.0,4543451.0,5293638.0,6053667.0,6688607.0,6094314.0,5978324.0,6529911.5,7081499.0,7430000.0
廊坊市,405115.0,570400.0,1508190.0,2456182.0,2820730.0,3102302.0,3213504.5,3324707.0,3688199.0,4134429.0,4599763.0,5285451.0,6048000.0,6212260.0,7298720.0,8839313.0,10514939.0,11474791.0,13510982.0,16114156.0,17943291.0,19431340.0,21759631.0,24738649.0,27063015.0,29072632.0,31082249.0,31960000.0
延安市,47391.0,51152.0,78003.0,127682.0,679634.0,768192.0,768192.0,812480.0,978192.0,1062600.0,1187600.0,1427600.0,1917640.0,3706160.0,4531110.0,6100780.0,7132720.0,7282600.0,8854200.0,11133500.0,12710200.0,13541350.0,13860940.0,11986300.0,10829110.0,13209115.0,15589120.0,16640000.0
开封市,537542.0,621371.0,866946.0,1550150.0,1757100.0,1885971.0,1885971.0,1991607.0,2262409.0,2523545.0,2698982.0,2820917.0,3457413.0,4080088.0,4752888.0,5554386.0,6893747.0,7787245.0,9271584.0,10724197.0,12070542.0,13635447.0,14920564.0,16058404.0,17551002.0,18786635.5,20022269.0,23640000.0
张家口市,683134.0,1222627.0,1255305.0,1937140.0,2172573.0,2283239.0,2283239.0,2295098.0,2439319.0,2580246.0,2783715.0,3199369.0,4001082.0,4157878.0,4841665.0,5663192.0,7203705.0,8003407.0,9664158.0,11186100.0,12335529.0,13169971.0,13489726.0,13635443.0,14659911.0,15013056.5,15366202.0,15510000.0
张家界市,,,272556.0,419772.0,475513.0,508095.0,508095.0,548323.0,603722.0,667147.0,729602.0,819087.0,960921.0,1106322.0,1275435.0,1513284.0,1839774.0,2030965.0,2424785.0,2980421.0,3389855.0,3656506.0,4100187.0,4477004.0,4930990.0,5360072.5,5789155.0,5520000.0
张掖市,42941.0,52679.0,99843.0,171770.0,197446.0,210723.0,224000.0,,,,756600.0,837640.0,993456.0,1107881.0,1267042.0,1466371.0,1698559.0,1920761.0,2127010.0,2568376.0,2919280.0,3359718.0,3617771.0,3735300.0,3999436.0,4038251.5,4077067.0,4490000.0
徐州市,1624885.0,2262924.0,3183994.0,5000445.0,5150180.0,5551461.0,5551461.0,6000327.0,6444961.0,7157099.0,7914376.0,9057900.0,10958000.0,12121500.0,14288000.0,16795600.0,20073600.0,23901600.0,29421394.0,35516456.0,40165800.0,44358243.0,49639100.0,53198804.0,58085200.0,62818750.0,67552300.0,71510000.0
德州市,314639.0,436436.0,1647423.0,2233489.0,2678664.0,3053363.0,3053363.0,3120000.0,3600000.0,4074300.0,4605000.0,5566800.0,6869000.0,8318300.0,10033800.0,11808200.0,14009100.0,14760842.0,16578200.0,19507100.0,22305600.0,24605900.0,25960800.0,27509400.0,29329900.0,31566450.0,33803000.0,30220000.0
德阳市,904790.0,1216100.0,1397684.0,1896002.0,2151754.0,2328062.0,2328062.0,2434517.0,2600749.0,2860074.0,3151091.0,3553762.0,4247771.0,4621670.0,5392036.0,6483972.0,6950411.0,7798930.0,9212679.0,11374486.0,12802046.0,13959445.0,15156490.0,16050640.0,17524542.0,19831607.5,22138673.0,23360000.0
忻州市,62351.0,69048.0,126090.0,159814.0,165748.0,176022.0,186296.0,510247.5,834199.0,843540.0,934096.0,1093822.0,1301939.0,1671700.0,1944549.0,2572845.0,3112485.0,3493072.0,4374561.0,5545452.0,6209439.0,6547321.0,6803394.0,6812356.0,7161357.0,8526327.5,9891298.0,10020000.0
怀化市,56922.0,81992.0,229024.0,354443.0,1900695.0,2024805.0,2024805.0,2102492.0,2104552.0,2141565.0,2304753.0,2496138.0,2912274.0,2952122.0,3339081.0,4116746.0,5037856.0,5594841.0,6749227.0,8456310.0,10010673.0,11176674.0,11812366.0,12732479.0,14003368.0,14568028.5,15132689.0,16170000.0
惠州市,848430.0,1418778.0,1800707.0,2718412.0,3228699.0,3619890.0,3560062.0,3923948.0,4403450.0,4803938.0,5252036.0,5909772.0,6851423.0,8034283.0,9349604.0,11049758.0,12903608.0,14147026.0,17299543.0,20930808.0,23675499.0,26783541.0,30003674.0,31400306.0,34121671.0,37576101.5,41030532.0,
成都市,3218467.0,5123996.0,5583533.0,8693356.0,10070260.0,11025948.0,11025948.0,11900325.0,13129900.0,14920370.0,16671012.0,18708046.0,21857299.0,23707644.0,27504776.0,33241677.0,39009857.0,45026032.0,55513336.0,68545786.0,81389438.0,91088904.0,100565926.0,108011633.0,121702335.0,137565025.5,153427716.0,170130000.0
扬州市,3851642.0,5908625.0,4704143.0,3511492.0,3766734.0,4015906.0,4015906.0,4269748.0,4721216.0,5054619.0,5589305.0,6472200.0,7881300.0,9220200.0,11001600.0,13118900.0,15732900.0,18563943.0,22294884.0,26303025.0,29332000.0,32520078.0,36979100.0,40168400.0,44493800.0,49577750.0,54661700.0,58500000.0
承德市,324819.0,644884.0,832975.0,1223426.0,1418522.0,1602771.0,1602771.0,1585321.0,1630258.0,1824136.0,2000110.0,2349782.0,3006156.0,3602892.0,4279969.0,5535406.0,7149413.0,7601136.0,8889619.0,11042013.0,11819213.0,12720917.0,13425500.0,13587278.0,14385741.0,14600421.5,14815102.0,14710000.0
抚州市,,,,,,,,,1251420.0,1356200.0,1492000.0,1684110.0,2041762.0,2620040.0,3135607.0,3679225.0,4340496.0,5029103.0,6300124.0,7425067.0,8250400.0,9406413.0,10367713.0,11051377.0,12109070.0,12966554.0,13824038.0,15110000.0
抚顺市,1718865.0,2469461.0,1413592.0,1684186.0,1928821.0,1937182.0,1937182.0,2057915.0,2322075.0,2579196.0,2801795.0,3148388.0,3750016.0,3902406.0,4578224.0,5472419.0,6624377.0,6986395.0,8951571.0,11133679.0,12363686.0,13404459.0,12765826.0,12164773.0,8650721.0,9569466.0,10488211.0,8470000.0
拉萨市,,,,,,,,,,,,,,,,1219100.0,1420500.0,1632777.0,1928484.5,2224192.0,2601358.0,3048700.0,3474500.0,3862000.0,4249500.0,4828650.0,5407800.0,6180000.0
揭阳市,253112.0,327989.0,1511745.0,2542740.0,3098550.0,3611220.0,3611220.0,3835917.0,3893852.0,4115157.0,4420948.0,4878432.0,5405300.0,4204984.0,4867500.0,5858984.0,7250296.0,8160920.0,10095114.0,12258643.0,13967948.0,16053517.0,17804442.0,18900144.0,20068992.0,20796836.5,21524681.0,21020000.0
攀枝花市,529915.0,1032300.0,719001.0,894596.0,985476.0,1049112.0,1049112.0,1083057.0,1145225.0,1241647.0,1388926.0,1642680.0,2008306.0,2480110.0,2900717.0,3452571.0,4276138.0,4240750.0,5239883.0,6456623.0,7400348.0,8008832.0,8708501.0,9251839.0,10146839.0,10941038.5,11735238.0,10100000.0
新乡市,926064.0,1189251.0,1553006.0,2646752.0,2469749.0,2560521.0,2560521.0,2632148.0,2808535.0,3086886.0,3404699.0,3789452.0,4615109.0,5441633.0,6399858.0,7796766.0,9494928.0,9919801.0,11899408.0,14894078.0,16197714.0,17660960.0,19179974.0,19750287.0,21669705.0,23467620.0,25265535.0,29180000.0
新余市,345647.0,517940.0,425406.0,500953.0,522111.0,565987.0,565987.0,599750.0,649408.0,729500.0,899660.0,1091000.0,1340000.0,1773193.0,2142709.0,2807714.0,4023218.0,4841748.0,6312212.0,7792129.0,8303232.0,8450692.0,9002683.0,9467964.0,10361912.0,10317677.5,10273443.0,9720000.0
无锡市,5743556.0,8375695.0,6072410.0,8700081.0,9600128.0,10520080.0,10520080.0,11380111.0,12001663.0,13601059.0,15806636.0,19012200.0,23500000.0,28046800.0,33005900.0,38585400.0,44195000.0,49917200.0,57933000.0,68801509.0,75681500.0,80701800.0,82053100.0,85182600.0,92100200.0,103243200.0,114386200.0,118520000.0
日喀则市,,,,,,,,,,,,,,,,,,,,,,,,,1877546.0,2154797.5,2432049.0,2790000.0
日照市,126003.0,412769.0,924000.0,1383200.0,1571300.0,1750000.0,1750000.0,1856200.0,2095045.0,2342100.0,2614300.0,3116700.0,3877800.0,4265000.0,5058700.0,6295800.0,7731401.0,8646600.0,10250800.0,12140800.0,13525700.0,15001600.0,16118700.0,16708000.0,18024900.0,,22021700.0,19490000.0
昆明市,1819845.0,2593649.0,2681332.0,4302723.0,4873321.0,5447860.0,5447860.0,5918911.0,6262853.0,6730627.0,7300813.0,8120121.0,9421371.0,10615544.0,12072855.0,14050473.0,15116795.0,18086467.0,21203700.0,25095813.0,30111433.0,34153115.0,37129943.0,39680051.0,43000780.0,47534879.5,52068979.0,64760000.0
昌都市,,,,,,,,,,,,,,,,,,,,,,,,,,,1914200.0,2210000.0
昭通市,160844.0,201847.0,221036.0,289692.0,286001.0,309640.0,333279.0,,,1080796.0,1126632.0,1212560.0,1456693.0,1671974.0,1956234.0,2266935.0,2722801.0,3204517.0,3796448.0,4650326.0,5555967.0,6347027.0,6703372.0,7083761.0,7655307.0,8275355.5,8895404.0,11940000.0
晋中市,,,,,,,,,1383729.0,1489973.0,1701410.0,2034428.0,2539148.0,3310171.0,3856794.0,4701976.0,5678066.0,6368106.0,7638366.0,8902376.0,9865596.0,10222281.0,10413000.0,10461155.0,10911041.0,12693540.0,14476039.0,14600000.0
晋城市,244290.0,350422.0,753307.0,1155478.0,1271344.0,1400327.0,1400327.0,1336030.0,1445381.0,1580261.0,1720312.0,1985067.0,2445115.0,3159994.0,3644086.0,4199561.0,5275490.0,6060499.0,7305428.0,8949773.0,10128134.0,10319143.0,10358203.0,10402416.0,10493400.0,12005965.0,13518530.0,13550000.0
普洱市,,,,,,,,,,,,,,,,,,,,,,4253855.0,4769455.0,5140121.0,5675443.0,6150105.5,6624768.0,8750000.0
景德镇市,309108.0,425817.0,426595.0,647544.0,734987.0,812568.0,812568.0,876154.0,952653.0,1042566.0,1162452.0,1406910.0,1651237.0,1930985.0,2247759.0,2618517.0,3219756.0,3640337.0,4615001.0,5647106.0,6282524.0,6802847.0,7382137.0,7720557.0,8401484.0,8433733.0,8465982.0,9260000.0
曲靖市,260323.0,382434.0,441501.0,651884.0,1837703.0,1934154.0,1934154.0,2001594.0,2131170.0,2318489.0,2543962.0,2816110.0,3424766.0,4409662.0,5368252.0,6504206.0,7875678.0,8709446.0,10055964.0,12099332.0,14001655.0,15839411.0,16494046.0,16502574.0,17751063.0,18942309.5,20133556.0,26380000.0
朔州市,242273.0,387600.0,472135.0,646423.0,750216.0,829593.0,829593.0,769498.0,835279.0,853543.0,1003957.0,1185962.0,1452132.0,1816505.0,2341263.0,3321931.0,4204038.0,5613074.0,6701476.0,8552006.0,10071198.0,10264012.0,10034100.0,9011301.0,9180640.0,9918486.0,10656332.0,10620000.0
朝阳市,540489.0,861534.0,1069242.0,1049758.0,930988.0,910275.0,910275.0,860804.0,820179.0,928439.0,1026199.0,1198189.0,1527847.0,2121350.0,2540231.0,3342279.0,4466114.0,5180944.0,6564084.0,8130202.0,9206331.0,10028603.0,9935232.0,8547329.0,7165334.0,7739815.5,8314297.0,8430000.0
本溪市,967318.0,1599900.0,1027415.0,1116920.0,1149000.0,1218941.0,1218941.0,1332939.0,1583175.0,1773090.0,1934967.0,2346594.0,2936043.0,3432895.0,4003426.0,4849215.0,6108589.0,6883947.0,8603675.0,10445851.0,11123567.0,11936598.0,11712452.0,11646927.0,7667098.0,7948982.5,8230867.0,7810000.0
来宾市,,,,,,,,,,,1043774.0,1192224.0,1452075.0,1700427.0,2034565.0,2453424.0,2715837.0,2993595.0,4048883.0,4862126.0,5142945.0,5155700.0,5512357.0,5576985.0,5891105.0,6407608.5,6924112.0,6540000.0
杭州市,4552856.0,6642100.0,5855239.0,9066133.0,10363299.0,11348899.0,11348899.0,12252795.0,13825616.0,15680138.0,17818302.0,20997744.0,25150000.0,29426519.0,34415068.0,41001722.0,47811649.0,50875530.0,59491687.0,70190579.0,78020058.0,83435193.0,92061633.0,100502079.0,113137223.0,124114365.5,135091508.0,153730000.0
松原市,379155.0,625210.0,755284.0,1192582.0,1177356.0,1268630.0,1359904.0,1481995.0,1557777.0,1780141.0,1952528.0,2271321.0,2847227.0,3655508.0,4736781.0,6073494.0,8067183.0,9008304.0,11028462.0,13609668.0,16054206.0,16504848.0,15962932.0,16373003.0,16516898.0,15126453.5,13736009.0,7300000.0
林芝市,,,,,,,,,,,,,,,,,,,,,,,,,,,1500100.0,1720000.0
枣庄市,846732.0,1167238.0,1304103.0,2040000.0,2141160.0,2337446.0,2337446.0,2271258.0,2488058.0,2768000.0,3138600.0,3832400.0,5033100.0,6333500.0,7599500.0,9255606.0,10928300.0,11960414.0,13620361.0,15616815.0,17029205.0,18306300.0,19801306.0,20310028.0,21426335.0,22725067.5,24023800.0,16940000.0
柳州市,1144156.0,1814403.0,1029461.0,1430693.0,1635299.0,1661595.0,1661595.0,1752306.0,1845031.0,2070060.0,2303105.0,3266706.0,4037641.0,5175009.0,6223355.0,7551234.0,9098522.0,10460537.0,13153121.0,15797154.0,18206066.0,20100543.0,22085074.0,22986169.0,24769396.0,27652926.5,30536457.0,31280000.0
株洲市,1023878.0,1396626.0,1362317.0,2146651.0,2397033.0,2632238.0,2632238.0,2809966.0,2914191.0,3226716.0,3552747.0,3830868.0,4524770.0,5241377.0,6052653.0,7512625.0,9095676.0,10248939.0,12754805.0,15642651.0,17613222.0,19494317.0,21610147.0,23351075.0,24884543.0,25599983.0,26315423.0,30030000.0
桂林市,447215.0,657283.0,519463.0,882220.0,1046972.0,2577389.0,2577389.0,2763149.0,3001573.0,3297756.0,3577507.0,3882878.0,4547642.0,5369232.0,6070178.0,7443201.0,8830250.0,9405425.0,11035587.0,13360749.0,14850212.0,16579048.0,18270531.0,19429668.0,20548216.0,20292135.5,20036055.0,21060000.0
梅州市,470809.0,740696.0,1105190.0,1384445.0,1443303.0,1700933.0,1523039.0,1837378.0,1759238.0,1895468.0,2046886.0,2270363.0,2716400.0,3144589.0,3492438.0,4106236.0,4778840.0,5192860.0,6128522.0,7075366.0,7459800.0,8000148.0,8858389.0,9597781.0,10455668.0,10778900.5,11102133.0,11870000.0
梧州市,257343.0,367118.0,380448.0,576786.0,1476096.0,1120049.0,1120049.0,1157764.0,1270786.0,1390514.0,1531624.0,1619978.0,1955430.0,2329796.0,2704162.0,3195739.0,4001238.0,4536513.0,5792817.0,7352445.0,8325790.0,9917096.0,10648152.0,10785858.0,11756486.0,11027478.0,10298470.0,9910000.0
榆林市,27165.0,33687.0,76181.0,120772.0,126570.0,131693.0,136816.0,623133.0,793135.0,926300.0,1113600.0,1381020.0,1850400.0,3200370.0,4394720.0,6723120.0,10082610.0,13023080.0,17566680.0,22922550.0,26698800.0,28467500.0,29205800.0,26212900.0,27730540.0,33108365.0,38486190.0,41360000.0
武威市,52081.0,61365.0,165185.0,244028.0,279408.0,309062.0,338716.0,,,705247.0,784706.0,900107.0,1080216.0,1418113.0,1616223.0,1876523.0,2101088.0,1927902.0,2287676.0,2728506.0,3415423.0,3811838.0,4059679.0,4161872.0,4617272.0,4654962.5,4692653.0,4880000.0
武汉市,3563042.0,5064848.0,4857571.0,7821325.0,9123256.0,10158880.0,10158880.0,10856837.0,12068363.0,13478027.0,14927435.0,16621797.0,19560000.0,22380000.0,25907569.0,31419048.0,39600819.0,46208600.0,55659300.0,67622000.0,80038200.0,90512700.0,100694800.0,109056000.0,119126100.0,133799500.0,148472900.0,162230000.0
毕节市,,,,,,,,,,,,,,,,,,,,7378833.0,8779637.0,10419300.0,12667000.0,14613476.0,16257900.0,17736076.5,19214253.0,19010000.0
永州市,115813.0,154516.0,354327.0,1870954.0,2138027.0,2309037.0,2309037.0,2438451.0,2621423.0,2492887.0,2713332.0,2803566.0,3278510.0,3612220.0,4145477.0,5063922.0,5926853.0,6400361.0,7670148.0,9453949.0,10595951.0,11754466.0,13014528.0,14181762.0,15658072.0,16857285.5,18056499.0,20170000.0
汉中市,115252.0,157115.0,153421.0,1145271.0,1225011.0,1284856.0,1284856.0,1355178.0,1424362.0,1530050.0,1413100.0,1634440.0,1925310.0,2165800.0,2467900.0,2910899.0,3526120.0,4156440.0,5097030.0,6474820.0,7545720.0,8817300.0,9910500.0,10648300.0,11564920.0,13141860.0,14718800.0,15480000.0
汕头市,1047748.0,1418668.0,1966518.0,3136629.0,3735241.0,4231779.0,4231779.0,4545900.0,4769769.0,4637544.0,4831587.0,5269693.0,6037625.0,6513573.0,7373823.0,8501019.0,9747835.0,10358687.0,12089743.0,12757412.0,14250138.0,15659049.0,17165113.0,18680251.0,20809729.0,22965116.5,25120504.0,26940000.0
汕尾市,79889.0,163338.0,617957.0,927795.0,1032576.0,1523039.0,1569220.5,1615402.0,1446309.0,1552966.0,1686717.0,1869331.0,2123059.0,2109840.0,2475548.0,2912525.0,3502293.0,3900405.0,4650789.0,5505542.0,6104079.0,6717548.0,7169931.0,7620631.0,8284882.0,8744032.5,9203183.0,10800000.0
江门市,2378265.0,3715372.0,2786479.0,4291370.0,4578679.0,4818765.0,4818765.0,5146937.0,5675106.0,6151585.0,6608232.0,7300825.0,8345574.0,8053737.0,9418767.0,11070736.0,12805877.0,13408813.0,15704191.0,18306373.0,18803941.0,20001764.0,20827636.0,22400243.0,24187806.0,26595939.5,29004073.0,31470000.0
池州市,,,,,,,,,581223.0,619052.0,669749.0,755027.0,924253.0,1101800.0,1300900.0,1580091.0,1924000.0,2455896.0,3008439.0,3724882.0,4174466.0,4622452.0,5171690.0,5447404.0,5890196.0,6369724.5,6849253.0,8320000.0
沈阳市,3999693.0,5169249.0,5562836.0,7718047.0,8511268.0,9388146.0,9388146.0,10131885.0,11191428.0,12364727.0,14000238.0,16033795.0,19006886.0,20841339.0,25196338.0,32211508.0,38604745.0,42685137.0,50175427.0,59157142.0,66025865.0,71585745.0,70987051.0,72723051.0,55464498.0,59194239.5,62923981.0,64700000.0
沧州市,300352.0,972211.0,1697549.0,3161855.0,3694603.0,4029868.0,4029868.0,4225325.0,4613449.0,4872054.0,5313289.0,6288615.0,7741155.0,11307973.0,12816666.0,14653827.0,17161616.0,18012287.0,22031199.0,25851998.0,28124212.0,30129850.0,31333822.0,33206328.0,35446800.0,36105460.5,36764121.0,35880000.0
河池市,90836.0,130107.0,127490.0,191653.0,221057.0,228719.5,236382.0,,,,1446067.0,1432723.0,1744381.0,2069592.0,2488920.0,3193089.0,3673139.0,3827713.0,4687372.0,5119613.0,4927088.0,5286188.0,6013922.0,6180346.0,6571808.0,7227403.5,7882999.0,8780000.0
河源市,129765.0,174222.0,511225.0,686107.0,754919.0,2490318.0,793666.0,2726750.0,913416.0,1023440.0,1162853.0,1368518.0,1730575.0,2049360.0,2643088.0,3280853.0,3941331.0,4054956.0,4751396.0,5792866.0,6152596.0,6803296.0,7689506.0,8100793.0,8987162.0,9523594.5,10060027.0,10800000.0
泉州市,531597.0,1163039.0,3802565.0,6290105.0,7462783.0,8638794.0,8638794.0,9518340.0,10450813.0,11250986.0,12230562.0,13801105.0,16029716.0,16263034.0,19007599.0,22837002.0,27052915.0,30695003.0,35649739.0,42708864.0,47264953.0,52180021.0,57333576.0,61377139.0,66466294.0,75573031.0,84679768.0,99470000.0
泰安市,958012.0,1498309.0,1845628.0,2603800.0,3135200.0,3443400.0,3443400.0,3563100.0,3964000.0,4480200.0,5152000.0,6040700.0,7321100.0,8556600.0,10181800.0,12261100.0,15133000.0,17156630.0,20516800.0,23043100.0,25470100.0,27907000.0,30021852.0,31583900.0,33167900.0,34841600.0,36515300.0,26640000.0
泰州市,,,,2936454.0,3177639.0,3420817.0,3420817.0,3689193.0,4052459.0,4499734.0,5046038.0,5800400.0,7052000.0,8222600.0,10022800.0,12018200.0,13943800.0,16609200.0,20487200.0,24226100.0,27016700.0,30069100.0,33708900.0,36879000.0,41017800.0,46047050.0,51076300.0,51330000.0
泸州市,351348.0,454877.0,801466.0,1223857.0,1433873.0,1560100.0,1560100.0,1620138.0,1654956.0,1779648.0,1922238.0,2163954.0,2587937.0,2849099.0,3311151.0,4038967.0,5084223.0,5876030.0,7148088.0,9008666.0,10304538.0,11404815.0,12597311.0,13534133.0,14819105.0,15884408.5,16949712.0,20810000.0
洛阳市,1377183.0,1866053.0,1938025.0,2927564.0,3350102.0,3648262.0,3648262.0,3774544.0,4227640.0,4651893.0,5350145.0,6863165.0,9051980.0,11123986.0,13336460.0,15953222.0,19196384.0,20014846.0,23202460.0,27027571.0,29811236.0,31407596.0,32845734.0,34690273.0,38201075.0,42304448.0,46407821.0,50350000.0
济南市,2470273.0,3757926.0,3620000.0,6118800.0,7317000.0,8211600.0,8211600.0,8813156.0,9522000.0,10662000.0,12008297.0,13653256.0,16188729.0,18766071.0,21850856.0,25628135.0,30174243.0,33513645.0,39105271.0,44062900.0,48036762.0,52301948.0,57705966.0,61002320.0,65361165.0,71963382.5,78565600.0,94430000.0
济宁市,1464995.0,2130516.0,2643701.0,4321900.0,4805700.0,5155100.0,5155100.0,5300000.0,5784400.0,6500200.0,7435000.0,8826100.0,11021600.0,12661900.0,14560939.0,17360100.0,21221600.0,22381300.0,25428200.0,28966900.0,31893700.0,35015400.0,38000607.0,40131243.0,43018200.0,46162000.0,49305800.0,43700000.0
海东市,,,,,,,,,,,,,,,,,,,,,,3370087.0,3656927.0,3843963.0,4227986.0,4371296.0,4514606.0,4970000.0
海口市,310255.0,524732.0,882931.0,988686.0,1045806.0,1102761.0,1102761.0,1184626.0,1336153.0,1456452.0,1627047.0,2288595.0,2530155.0,3013506.0,3501246.0,3936858.0,4431808.0,4895519.0,5951444.0,7132980.0,8187550.0,9046355.0,10917021.0,11619648.0,12576653.0,13840891.5,15105130.0,16720000.0
淄博市,2530052.0,3559318.0,3330470.0,4690000.0,4988000.0,5360000.0,5360000.0,5680000.0,6422000.0,7020900.0,7800000.0,10033800.0,12309600.0,14309500.0,16451600.0,19450200.0,23167800.0,24452800.0,28667500.0,32802300.0,35572100.0,38012400.0,40297668.0,41302400.0,44120100.0,47401800.0,50683500.0,36420000.0
淮北市,362901.0,542118.0,583448.0,855020.0,938827.0,942207.0,942207.0,987706.0,989529.0,1073760.0,1181038.0,1324689.0,1691300.0,2089900.0,2247200.0,2671818.0,3490900.0,3718734.0,4616043.0,5549156.0,6205393.0,7036634.0,7596370.0,7603904.0,7990337.0,8921119.5,9851902.0,10780000.0
淮南市,519891.0,671985.0,683059.0,1063871.0,1230000.0,1240000.0,1240000.0,1258010.0,1259965.0,1348558.0,1521178.0,1705041.0,2144900.0,2636000.0,3049800.0,3442294.0,4536200.0,5087730.0,6035491.0,7095384.0,7817510.0,8193895.0,7893187.0,9010822.0,9638395.0,10485729.5,11333064.0,12960000.0
